zip,county,county_fips,market_id,market_name,state,nielsen_dma_origin,county_population_2023
92705,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92706,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92707,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92708,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92780,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92782,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92801,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92802,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92804,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92805,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92806,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92807,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92808,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92821,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92823,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92831,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92832,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92833,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92835,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92840,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92841,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92843,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92844,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92845,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92861,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92865,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92866,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92867,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92868,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92869,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92870,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92886,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92887,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
93001,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93003,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93004,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93010,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93012,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93015,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93021,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93022,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93023,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93030,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93033,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93035,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93036,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93040,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93041,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93042,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93043,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93060,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93063,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93064,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93065,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93066,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93225,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93252,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
93510,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93513,Inyo County,06027,CA-01,Greater LA Core,CA,Los Angeles,19000
93522,Inyo County,06027,CA-01,Greater LA Core,CA,Los Angeles,19000
93526,Inyo County,06027,CA-01,Greater LA Core,CA,Los Angeles,19000
93530,Inyo County,06027,CA-01,Greater LA Core,CA,Los Angeles,19000
93532,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93534,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93535,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93536,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93543,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93544,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93545,Inyo County,06027,CA-01,Greater LA Core,CA,Los Angeles,19000
93549,Inyo County,06027,CA-01,Greater LA Core,CA,Los Angeles,19000
93550,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93551,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93552,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93553,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93563,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
93591,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
94002,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94005,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94010,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94014,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94015,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94018,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94019,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94020,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94021,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94022,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94024,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94025,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94027,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94028,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94030,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94037,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94038,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94040,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94041,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94043,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94044,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94060,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94061,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94062,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94063,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94065,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94066,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94070,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94074,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94080,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94085,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94086,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94087,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94089,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94102,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94103,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94104,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94105,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94107,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94108,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94109,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94110,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94111,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94112,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94114,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94115,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94116,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94117,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94118,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94121,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94122,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94123,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94124,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94127,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94128,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94129,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94130,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94131,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94132,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94133,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94134,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94158,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94188,San Francisco County,06075,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,808000
94301,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94303,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94304,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94305,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94306,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
94401,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94402,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94403,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94404,San Mateo County,06081,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,738000
94501,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94502,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94503,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94505,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94506,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94507,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94508,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94509,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94510,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94511,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94512,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94513,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94514,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94515,Sonoma County,06097,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,488000
94516,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94517,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94518,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94519,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94520,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94521,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94523,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94525,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94526,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94528,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94530,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94531,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94533,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94534,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94535,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94536,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94538,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94539,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94541,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94542,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94544,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94545,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94546,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94547,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94548,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94549,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94550,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94551,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94552,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94553,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94555,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94556,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94558,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94559,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94560,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94561,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94562,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94563,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94564,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94565,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94566,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94567,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94568,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94569,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94571,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94572,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94573,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94574,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94575,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94576,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94577,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94578,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94579,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94580,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94582,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94583,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94585,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94586,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94587,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94588,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94589,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94590,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94591,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94592,Solano County,06095,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,449000
94595,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94596,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94597,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94598,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94599,Napa County,06055,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,134000
94601,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94602,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94603,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94605,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94606,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94607,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94608,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94609,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94610,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94611,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94612,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94613,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94618,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94619,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94621,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94702,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94703,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94704,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94705,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94706,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94707,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94708,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94709,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94710,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94720,Alameda County,06001,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1650000
94801,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94803,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94804,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94805,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94806,Contra Costa County,06013,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1160000
94901,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94903,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94904,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94920,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94922,Sonoma County,06097,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,488000
94923,Sonoma County,06097,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,488000
94924,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94925,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94928,Sonoma County,06097,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,488000
94929,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94930,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94931,Sonoma County,06097,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,488000
94933,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94937,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94938,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94939,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94940,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94941,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94945,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94946,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94947,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94949,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94950,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94951,Sonoma County,06097,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,488000
94952,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94954,Sonoma County,06097,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,488000
94956,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94957,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94960,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94963,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94964,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94965,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94970,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94971,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
94972,Sonoma County,06097,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,488000
94973,Marin County,06041,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,256000
95002,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95008,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95013,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95014,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95020,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95030,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95032,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95035,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95037,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95046,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95050,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95051,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95053,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95054,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95070,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95110,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
95111,Santa Clara County,06085,CA-02,Bay Area,CA,San Francisco-Oakland-San Jose,1872000
